@relation errorPredict

@attribute sequenceLength real
@attribute NumberOfConsecOccurPolar real
@attribute NumberOfConsecOccurHydro real
@attribute NumberOfConsecOccurCharged real
@attribute MGYM real
@attribute MQ[NH]W real
@attribute WC[IS]Y real
@attribute WHC real
@attribute WW real
@attribute C[HS]CC real
@attribute CTHC real
@attribute WG[PS]W real
@attribute WN[IM]F real
@attribute PPPP real
@attribute GGG real
@attribute hydrophobic real 
@attribute charged real
@attribute polar real
@attribute errorPercent real

@data
30,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.500,0.234,0.132,0.027163
7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.286,0.429,0.286,0.152829
21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.048,0.666,0.074775
24,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0.375,0.333,0.251,0.034975
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.499,0.166,0.250,0.035247
18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.390,0.167,0.444,0.100691
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.250,0.417,0.080278
31,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0.097,0.355,0.022802
10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0.300,0.000,0.174342
20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.250,0.350,0.027887
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.214,0.285,0.051174
23,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0.477,0.172,0.260,0.031604
18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.278,0.223,0.390,0.026219
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300,0.300,0.400,0.070323
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.285,0.071,0.034026
11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0.273,0.091,0.043661
18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.223,0.167,0.048409
25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.480,0.200,0.320,0.028708
29,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.517,0.206,0.240,0.024087
14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.641,0.213,0.142,0.037063
14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.427,0.214,0.357,0.042317
12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.415,0.333,0.250,0.046618
27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.481,0.222,0.259,0.040082
19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.159,0.422,0.031601
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.167,0.445,0.038155
17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.412,0.059,0.354,0.040321
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0.091,0.182,0.037618
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.400,0.300,0.110357
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.111,0.777,0.177875
11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.455,0.273,0.273,0.057660
9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.222,0.444,0.333,0.110302
9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.111,0.444,0.444,0.099253
12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0.166,0.416,0.034659
11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.455,0.273,0.273,0.054559
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.125,0.125,0.093928
11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.455,0.364,0.182,0.049496
31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.193,0.355,0.028886
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0.214,0.499,0.064693
22,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.317,0.272,0.317,0.044117
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.154,0.308,0.045547
13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.462,0.308,0.231,0.029887
23,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0.433,0.217,0.304,0.023009
13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.308,0.462,0.154,0.032058
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0.213,0.427,0.060275
13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.154,0.385,0.041983
14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.356,0.356,0.213,0.029451
18,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.390,0.112,0.334,0.043889
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.317,0.475,0.105,0.043702
10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.400,0.300,0.300,0.040052
30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0.066,0.232,0.037527
12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,0.500,0.167,0.043161
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.333,0.038969
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.333,0.444,0.072510
15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.134,0.267,0.467,0.041263
8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.125,0.250,0.057405
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.166,0.499,0.051548
18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.112,0.334,0.038726
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0.200,0.100,0.054871
13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.385,0.154,0.385,0.055275
19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.317,0.212,0.032565
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0.312,0.250,0.035300
19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.422,0.211,0.317,0.029841
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.500,0.200,0.065955
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.571,0.071,0.213,0.045641
17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.354,0.235,0.352,0.043380
16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0.062,0.436,0.037097
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.182,0.364,0.067335
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.294,0.413,0.045786
16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.187,0.437,0.071143
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.334,0.600,0.084624
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0.182,0.455,0.088344
11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.182,0.364,0.364,0.068420
19,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.106,0.421,0.422,0.035408
11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.364,0.455,0.182,0.044107
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0.118,0.354,0.027013
12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.083,0.333,0.048274
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,0.416,0.249,0.033001
33,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.424,0.182,0.304,0.028217
13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.616,0.231,0.077,0.030329
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.111,0.444,0.107321
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.071,0.427,0.108196
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.182,0.546,0.057351
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.600,0.200,0.200,0.035915
16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0.186,0.311,0.036114
12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.250,0.249,0.333,0.039276
17,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.413,0.295,0.176,0.034784
24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0.167,0.292,0.032907
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.214,0.356,0.038202
9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.084356
18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.446,0.279,0.224,0.033345
7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.286,0.000,0.050695
13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.154,0.308,0.026846
19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.579,0.211,0.159,0.023501
21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.144,0.382,0.040707
19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0.211,0.210,0.034484
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0.154,0.154,0.043925
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.071,0.285,0.056953
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.231,0.539,0.111386
20,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.400,0.250,0.300,0.034702
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.236,0.413,0.051993
11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.546,0.273,0.091,0.068513
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,0.250,0.416,0.042690
15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.134,0.400,0.038360
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.427,0.071,0.356,0.042085
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.267,0.334,0.267,0.033335
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0.182,0.273,0.049614
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.333,0.444,0.067720
16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.312,0.374,0.186,0.030680
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.249,0.333,0.166,0.049368
15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.201,0.333,0.053688
30,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.300,0.133,0.532,0.031951
23,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.433,0.261,0.303,0.056503
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.300,0.100,0.048125
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.642,0.142,0.213,0.030278
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.100,0.600,0.101074
10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0.100,0.200,0.051880
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0.213,0.355,0.051151
13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.231,0.385,0.308,0.099857
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.154,0.231,0.616,0.070431
22,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.407,0.272,0.226,0.023760
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.356,0.570,0.054546
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.222,0.333,0.051317
23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.520,0.087,0.303,0.040007
16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.498,0.186,0.249,0.025441
25,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.440,0.040,0.360,0.036504
33,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.456,0.151,0.304,0.030670
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.308,0.385,0.308,0.048019
12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.083,0.499,0.047140
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0.182,0.455,0.035675
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.222,0.666,0.100830
11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0.182,0.182,0.051303
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.570,0.142,0.285,0.040719
17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.294,0.294,0.412,0.031500
20,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.350,0.350,0.250,0.028790
13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.616,0.231,0.154,0.033427
21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.571,0.143,0.239,0.040577
15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0.267,0.134,0.048586
16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.499,0.312,0.187,0.031899
11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0.091,0.273,0.045696
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.187,0.436,0.095015
8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.500,0.375,0.125,0.049661
7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.286,0.714,0.000,0.072337
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.333,0.334,0.086206
11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.364,0.364,0.182,0.074840
11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0.091,0.091,0.033820
9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.333,0.444,0.222,0.059476
22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0.136,0.272,0.028355
22,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.545,0.182,0.181,0.037596
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.222,0.333,0.048774
12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.250,0.417,0.083,0.156152
22,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.362,0.272,0.362,0.030953
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.308,0.385,0.308,0.042500
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.186,0.248,0.111141
16,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.373,0.375,0.249,0.030155
16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.499,0.124,0.311,0.038156
37,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0.486,0.162,0.270,0.028681
18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0.111,0.168,0.041573
23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0.260,0.302,0.028204
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.083,0.333,0.084620
29,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.413,0.137,0.342,0.028277
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.300,0.100,0.500,0.059184
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.249,0.333,0.243100
21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.096,0.381,0.046161
8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.750,0.125,0.125,0.049640
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0.333,0.332,0.070893
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.231,0.385,0.308,0.062400
16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0.124,0.373,0.046419
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.267,0.268,0.039091
12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.249,0.416,0.250,0.079197
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.250,0.375,0.052221
14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.428,0.285,0.285,0.056421
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.280,0.112,0.557,0.031411
18,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.445,0.223,0.336,0.040660
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.571,0.071,0.356,0.031930
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.412,0.236,0.353,0.041520
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.400,0.100,0.044594
22,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.454,0.226,0.272,0.039783
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0.124,0.436,0.029633
26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.538,0.191,0.153,0.027371
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.222,0.087860
16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0.186,0.249,0.038245
16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.187,0.249,0.500,0.079460
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0.091,0.182,0.051112
24,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.499,0.084,0.208,0.028626
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.154,0.385,0.462,0.074955
24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166,0.167,0.500,0.043247
13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.385,0.539,0.000,0.103130
12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.249,0.083,0.584,0.117885
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.286,0.143,0.094410
13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0.231,0.154,0.031500
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.427,0.213,0.285,0.050170
20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300,0.050,0.650,0.052658
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.222,0.555,0.112020
24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.167,0.458,0.055572
12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.416,0.333,0.166,0.038474
9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.222,0.333,0.333,0.042417
20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.350,0.150,0.400,0.040491
10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.300,0.400,0.300,0.083585
16,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.561,0.249,0.124,0.027792
13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.693,0.077,0.231,0.052756
23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.173,0.129,0.693,0.036826
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.222,0.333,0.029262
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.749,0.083,0.166,0.028127
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0.111,0.222,0.077774
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0.166,0.667,0.049891
21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.382,0.239,0.286,0.026425
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.182,0.364,0.075077
14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.499,0.213,0.213,0.031330
29,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.550,0.171,0.241,0.024452
16,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.374,0.312,0.187,0.096417
11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.364,0.364,0.182,0.053907
19,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.474,0.211,0.264,0.038336
27,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.370,0.148,0.481,0.027152
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.222,0.555,0.157021
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.333,0.222,0.055757
13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.385,0.308,0.154,0.046994
8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0.250,0.125,0.082709
32,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0.187,0.342,0.024518
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.364,0.364,0.082712
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.083,0.083,0.109605
14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.428,0.214,0.356,0.034881
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.334,0.334,0.334,0.041027
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.400,0.300,0.161129
25,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.160,0.360,0.440,0.060333
24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.251,0.376,0.334,0.033863
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0.142,0.428,0.058938
10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.500,0.400,0.000,0.066474
18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.612,0.112,0.168,0.029849
12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.083,0.249,0.417,0.083599
20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.450,0.100,0.200,0.045852
28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.250,0.251,0.029704
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0.118,0.177,0.041954
19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0.264,0.211,0.028487
14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.571,0.142,0.071,0.055190
26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.344,0.192,0.345,0.034191
29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0.172,0.240,0.028954
19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0.264,0.317,0.043291
18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0.168,0.223,0.026876
11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.273,0.273,0.364,0.078993
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.100,0.200,0.059094
12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.499,0.083,0.333,0.054717
22,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.408,0.318,0.226,0.031679
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.250,0.040072
15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0.201,0.334,0.038019
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.111,0.333,0.114921
10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.200,0.300,0.037284
19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0.317,0.316,0.040695
15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.201,0.201,0.201,0.112542
10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.300,0.500,0.200,0.109416
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.600,0.113949
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0.200,0.300,0.043298
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.333,0.249,0.032731
20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.600,0.100,0.300,0.037299
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.267,0.267,0.400,0.065092
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.166,0.333,0.036497
16,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.374,0.250,0.311,0.047328
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.267,0.401,0.041368
16,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.374,0.438,0.186,0.039656
24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.417,0.125,0.292,0.032624
24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0.167,0.292,0.033171
20,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.450,0.200,0.350,0.041111
14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.357,0.285,0.285,0.048697
21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.143,0.524,0.053422
13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.462,0.462,0.077,0.030177
20,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.400,0.350,0.100,0.036822
19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.422,0.106,0.422,0.051743
14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.142,0.426,0.051073
10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.300,0.400,0.300,0.086597
15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.534,0.200,0.201,0.049566
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.385,0.308,0.231,0.047945
21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.381,0.191,0.334,0.033586
18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.390,0.056,0.445,0.032939
20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.450,0.100,0.350,0.032459
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0.177,0.590,0.079815
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.236,0.354,0.038571
15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.268,0.334,0.200,0.045059
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.166,0.417,0.091103
10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.400,0.200,0.400,0.115419
30,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0.299,0.267,0.367,0.030021
13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.077,0.693,0.045686
19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.316,0.159,0.474,0.032345
10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.400,0.400,0.200,0.085308
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0.214,0.284,0.063708
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.427,0.214,0.213,0.039033
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.142,0.357,0.105705
9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0.333,0.000,0.047083
11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0.182,0.546,0.094029
15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.534,0.201,0.134,0.031277
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0.500,0.092946
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0.273,0.273,0.076797
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.400,0.300,0.200,0.095564
16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0.062,0.250,0.029333
